date,region_code,baseline_visitors,scenario_visitors,baseline_service_gap,baseline_shuttle_vehicles,reoptimized_shuttle_vehicles,baseline_staff_shifts,reoptimized_staff_shifts,reoptimized_temporary_spaces,reoptimized_relative_cost,reoptimized_experience_loss,parking_unserved_spaces,shuttle_shortfall,staff_shortfall,baseline_parking_unserved_spaces,baseline_shuttle_shortfall,baseline_staff_shortfall,recommended_shuttle_vehicles,recommended_total_staff_shifts,average_party_size,transfer_share,visitor_estimate_q50,scenario_status,reoptimized_traveler_time_loss_hours,reoptimized_traveler_time_loss_cny,vot_cost_status,baseline_traveler_time_loss_hours,baseline_traveler_time_loss_cny,scenario_name
2026-10-10,BDH,32037.83741002808,32037.83741002808,0.0,9,9.0,74,74.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,9,74,2.8,0.1,32037.83741002808,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-11,BDH,26705.21593884633,26705.21593884633,0.0,7,7.0,62,62.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,7,62,2.8,0.1,26705.21593884633,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-12,BDH,9627.48310548703,9627.48310548703,0.0,3,3.0,23,23.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,23,2.8,0.1,9627.48310548703,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-13,BDH,8604.412325796502,8604.412325796502,0.0,3,3.0,22,22.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,22,2.8,0.1,8604.412325796502,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-14,BDH,7114.337504153105,7114.337504153105,0.0,3,3.0,18,18.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,18,2.8,0.1,7114.337504153105,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-15,BDH,6505.987982423439,6505.987982423439,0.0,3,3.0,17,17.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,17,2.8,0.1,6505.987982423439,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-16,BDH,5989.947366245868,5989.947366245868,0.0,3,3.0,16,16.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,16,2.8,0.1,5989.947366245868,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-17,BDH,27002.946846696137,27002.946846696137,0.0,8,8.0,63,63.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,8,63,2.8,0.1,27002.946846696137,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-18,BDH,25400.022939715007,25400.022939715007,0.0,7,7.0,59,59.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,7,59,2.8,0.1,25400.022939715007,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-19,BDH,5929.885136600613,5929.885136600613,0.0,3,3.0,16,16.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,16,2.8,0.1,5929.885136600613,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-20,BDH,8741.477525469585,8741.477525469585,0.0,3,3.0,22,22.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,22,2.8,0.1,8741.477525469585,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-21,BDH,5943.509258738055,5943.509258738055,0.0,3,3.0,16,16.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,16,2.8,0.1,5943.509258738055,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-22,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-23,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-24,BDH,24945.51202690085,24945.51202690085,0.0,7,7.0,58,58.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,7,58,2.8,0.1,24945.51202690085,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-25,BDH,23347.11096252893,23347.11096252893,0.0,7,7.0,55,55.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,7,55,2.8,0.1,23347.11096252893,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-26,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-27,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-28,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-29,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-30,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-10-31,BDH,23154.72718914608,23154.72718914608,0.0,7,7.0,55,55.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,7,55,2.8,0.1,23154.72718914608,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-01,BDH,20294.8554676088,20294.8554676088,0.0,6,6.0,48,48.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,48,2.8,0.1,20294.8554676088,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-02,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-03,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-04,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-05,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-06,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-07,BDH,22633.478401527023,22633.478401527023,0.0,6,6.0,52,52.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,52,2.8,0.1,22633.478401527023,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-08,BDH,19867.07868668879,19867.07868668879,0.0,6,6.0,47,47.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,47,2.8,0.1,19867.07868668879,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-09,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-10,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-11,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-12,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-13,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-14,BDH,22739.51941447176,22739.51941447176,0.0,6,6.0,52,52.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,52,2.8,0.1,22739.51941447176,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-15,BDH,20779.21943315673,20779.21943315673,0.0,6,6.0,48,48.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,48,2.8,0.1,20779.21943315673,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-16,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-17,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-18,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-19,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-20,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-21,BDH,23025.08960860057,23025.08960860057,0.0,6,6.0,54,54.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,54,2.8,0.1,23025.08960860057,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-22,BDH,21524.60268533636,21524.60268533636,0.0,6,6.0,51,51.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,51,2.8,0.1,21524.60268533636,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-23,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-24,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-25,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-26,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-27,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-28,BDH,22271.868893594423,22271.868893594423,0.0,6,6.0,52,52.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,52,2.8,0.1,22271.868893594423,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-29,BDH,19402.11633408876,19402.11633408876,0.0,6,6.0,46,46.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,46,2.8,0.1,19402.11633408876,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-11-30,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-01,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-02,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-03,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-04,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-05,BDH,21564.32111705952,21564.32111705952,0.0,6,6.0,51,51.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,51,2.8,0.1,21564.32111705952,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-06,BDH,20445.543845119133,20445.543845119133,0.0,6,6.0,48,48.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,48,2.8,0.1,20445.543845119133,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-07,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-08,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-09,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-10,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-11,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-12,BDH,19631.318848381008,19631.318848381008,0.0,6,6.0,47,47.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,47,2.8,0.1,19631.318848381008,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-13,BDH,17788.607562181023,17788.607562181023,0.0,5,5.0,41,41.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,41,2.8,0.1,17788.607562181023,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-14,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-15,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-16,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-17,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-18,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-19,BDH,19463.679584100213,19463.679584100213,0.0,6,6.0,46,46.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,46,2.8,0.1,19463.679584100213,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-20,BDH,18153.69365756885,18153.69365756885,0.0,5,5.0,43,43.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,43,2.8,0.1,18153.69365756885,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-21,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-22,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-23,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-24,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-25,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-26,BDH,20148.178385956173,20148.178385956173,0.0,6,6.0,48,48.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,6,48,2.8,0.1,20148.178385956173,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-27,BDH,18362.24246650471,18362.24246650471,0.0,5,5.0,43,43.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,5,43,2.8,0.1,18362.24246650471,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-28,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-29,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
2026-12-30,BDH,5386.078058747183,5386.078058747183,0.0,3,3.0,15,15.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0,0,3,15,2.8,0.1,5386.078058747183,counterfactual_planning_simulation,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger,0.0,0.0,beidaihe_summer_cultural_event
